date,tavg,tmin,tmax,prcp,wdir,wspd,pres
25/10/2021,14.4,8.0,19,0.06,8.0,14.1,1023.5
26/10/2021,15.1,11.0,18,0.0,11.0,19.2,1013.5
27/10/2021,13.2,9.0,16,0.0,350.0,7.5,1016.0
28/10/2021,16.4,14.0,21,0.0,357.0,11.4,1015.3
29/10/2021,13.8,11.0,18,0.08,12.0,20.6,1019.4
30/10/2021,12.9,6.0,19,0.0,359.0,8.3,1024.8
31/10/2021,13.4,11.0,16,0.0,334.0,9.0,1023.5
1/11/2021,16.2,13.0,20,0.0,359.0,8.5,1019.8
2/11/2021,16.8,14.0,20,0.0,10.0,13.9,1014.6
3/11/2021,14.6,10.0,20,0.0,346.0,9.1,1011.9
4/11/2021,13.5,9.0,19,0.0,348.0,6.9,1013.8
5/11/2021,13.6,8.0,19,0.08,356.0,10.5,1017.0
8/11/2021,16.8,13.0,22,0.0,30.0,14.0,1021.0
9/11/2021,18.2,15.0,21,0.0,145.0,12.4,1005.3
10/11/2021,15.8,12.0,19,0.0,234.0,16.0,1000.2
11/11/2021,15.5,10.0,20,0.0,213.0,13.8,1003.8
12/11/2021,13.3,7.0,19,0.0,221.0,11.7,1008.1
13/11/2021,10.2,5.0,17,0.0,266.0,5.3,1016.1
14/11/2021,11.4,6.0,19,0.0,211.0,5.8,1016.2
15/11/2021,12.7,5.0,20,0.0,336.0,5.7,1016.0
16/11/2021,13.2,10.0,17,0.0,10.0,13.2,1018.3
17/11/2021,12.3,8.0,17,0.0,29.0,12.6,1020.6
18/11/2021,11.8,7.0,17,0.0,318.0,6.8,1018.3
21/11/2021,12.0,7.0,16,0.0,9.0,9.9,1021.3
22/11/2021,15.3,13.0,18,0.0,163.0,11.7,1007.3
23/11/2021,11.8,6.0,16,0.0,310.0,6.4,1002.6
24/11/2021,9.3,3.0,15,0.0,226.0,10.4,1007.3
25/11/2021,9.0,1.0,17,0.0,205.0,6.4,1010.7
26/11/2021,9.1,3.0,16,0.0,217.0,5.1,1013.4
27/11/2021,8.2,5.0,13,0.0,325.0,18.9,1020.4
29/11/2021,6.9,1.0,14,0.0,310.0,7.0,1028.3
30/11/2021,9.8,0.0,17,0.0,212.0,8.5,1020.5
1/12/2021,16.0,9.0,20,0.0,237.0,21.0,999.9
2/12/2021,8.9,3.0,12,0.0,317.0,13.5,1013.3
3/12/2021,9.5,5.0,16,0.0,233.0,9.0,1012.0
4/12/2021,7.5,1.0,15,0.0,299.0,6.7,1011.3
10/12/2021,7.4,4.0,12,0.0,333.0,13.2,1024.6
11/12/2021,6.4,-1.0,14,0.1796611945511701,241.0,4.1,1021.7
12/12/2021,10.5,3.0,17,0.0,245.0,8.6,1013.0
13/12/2021,8.1,-1.0,12,0.0,309.0,15.8,1012.3
14/12/2021,3.1,-2.0,6,0.22,313.0,11.1,1019.7
15/12/2021,4.9,-1.0,13,0.02,312.0,5.3,1017.4
16/12/2021,7.1,0.0,15,0.0,305.0,5.1,1017.4
17/12/2021,9.3,6.0,11,0.0,256.0,10.7,998.5
18/12/2021,3.4,1.0,6,0.0,299.0,19.2,1011.1
19/12/2021,2.5,-4.0,10,0.0,293.0,6.2,1011.8
20/12/2021,3.7,-3.0,11,0.0,306.0,6.1,1015.0
21/12/2021,6.5,0.0,15,0.0,270.0,5.2,1011.1
22/12/2021,6.9,1.0,13,0.16,325.0,11.8,1012.8
23/12/2021,3.9,-2.0,10,0.0,337.0,10.4,1020.3
24/12/2021,6.3,0.0,13,0.0,334.0,5.2,1016.3
25/12/2021,7.8,4.0,13,0.0,356.0,10.4,1006.8
26/12/2021,2.7,0.0,6,0.0,323.0,17.2,1011.1
27/12/2021,1.0,-3.0,7,0.0,289.0,9.7,1014.5
28/12/2021,1.4,-5.0,7,0.0,303.0,10.8,1019.7
29/12/2021,2.4,-3.0,9,0.0,297.0,5.6,1019.0
30/12/2021,4.7,-3.0,14,0.0,285.0,9.8,1005.7
31/12/2021,2.2,-2.0,6,0.0,317.0,17.0,1009.4
1/1/2022,1.5,-4.0,6,0.0,293.0,18.9,1018.5
2/1/2022,0.8,-5.0,8,0.0,276.0,6.2,1019.5
3/1/2022,2.3,-4.0,9,0.0,314.0,5.8,1015.8
5/1/2022,2.8,-1.0,7,0.0,314.0,14.5,1020.7
6/1/2022,-0.2,-2.0,2,0.0,331.0,13.0,1021.6
7/1/2022,0.6,-5.0,6,0.0,309.0,12.8,1019.0
8/1/2022,1.4,-4.0,9,0.18,288.0,5.6,1021.1
10/1/2022,6.9,5.0,9,0.0,20.0,13.8,1017.4
11/1/2022,5.2,4.0,7,0.0,302.0,9.6,1004.5
12/1/2022,4.7,1.0,7,0.0,296.0,18.2,1001.3
13/1/2022,4.8,2.0,9,0.0,276.0,13.7,1001.1
14/1/2022,3.4,0.0,7,0.0,292.0,20.6,1007.1
15/1/2022,4.0,0.0,9,0.0,327.0,10.2,1016.9
16/1/2022,4.2,-3.0,12,0.0,295.0,6.0,1016.6
17/1/2022,4.3,-3.0,10,0.0,322.0,5.9,1010.5
18/1/2022,3.3,-1.0,7,0.0,310.0,18.5,1011.0
19/1/2022,1.2,-5.0,7,0.0,330.0,6.4,1016.1
20/1/2022,1.8,-4.0,9,0.0,321.0,10.2,1011.3
21/1/2022,1.8,-2.0,6,0.0,308.0,14.5,1019.2
22/1/2022,1.4,-6.0,8,0.0,331.0,7.8,1023.8
23/1/2022,3.9,-1.0,9,0.0,330.0,8.9,1019.6
24/1/2022,5.0,2.0,9,0.0,355.0,18.3,1013.3
25/1/2022,3.3,-4.0,8,0.0,6.0,10.3,1019.2
26/1/2022,4.8,1.0,8,0.0,357.0,14.5,1015.0
27/1/2022,4.7,-2.0,11,0.0,317.0,10.2,1014.8
28/1/2022,4.8,1.0,10,0.0,312.0,7.0,1013.9
29/1/2022,3.6,-2.0,9,0.0,44.0,6.5,1011.3
30/1/2022,3.7,-2.0,8,0.0,326.0,11.5,1011.5
31/1/2022,3.6,-2.0,9,0.0,319.0,15.6,1013.9
1/2/2022,3.4,-3.0,10,0.0,329.0,9.8,1014.6
2/2/2022,3.3,-2.0,9,0.0,312.0,14.1,1015.7
3/2/2022,3.1,-5.0,11,0.0,310.0,8.1,1013.8
4/2/2022,3.0,-1.0,8,0.0,39.0,7.0,1011.5
5/2/2022,2.0,-3.0,7,0.0,320.0,15.2,1007.5
6/2/2022,0.3,-7.0,7,0.0,306.0,10.1,1012.8
7/2/2022,1.3,-5.0,8,0.08,318.0,10.9,1019.8
9/2/2022,3.7,-2.0,9,0.0,25.0,12.8,1022.8
10/2/2022,3.7,0.0,6,0.0,8.0,22.2,1017.1
12/2/2022,2.9,-2.0,9,0.0,8.0,8.6,1022.6
13/2/2022,2.2,-3.0,5,0.0,357.0,12.5,1020.1
14/2/2022,3.4,1.0,6,0.0,16.0,21.1,1016.9
15/2/2022,4.7,-3.0,12,0.0,258.0,9.2,1012.6
16/2/2022,5.1,0.0,11,0.0,301.0,11.5,1005.1
18/2/2022,4.4,-1.0,11,0.0,307.0,14.2,1021.1
19/2/2022,3.9,-2.0,8,0.0,11.0,6.2,1020.3
20/2/2022,5.8,2.0,9,0.0,338.0,10.5,1002.6
21/2/2022,3.2,0.0,7,0.0,304.0,21.9,1013.0
22/2/2022,3.5,-2.0,8,0.0,319.0,15.9,1016.0
23/2/2022,3.0,-2.0,9,0.0,318.0,12.1,1019.0
24/2/2022,3.5,-1.0,8,0.0,300.0,11.6,1018.9
25/2/2022,4.2,-4.0,12,0.0,260.0,9.7,1018.3
26/2/2022,5.8,-2.0,13,0.0,252.0,8.4,1017.3
27/2/2022,8.8,1.0,16,0.0,266.0,15.9,1010.2
28/2/2022,6.2,-2.0,15,0.16,211.0,6.9,1018.0
1/3/2022,9.1,1.0,17,0.0,267.0,8.3,1011.5
2/3/2022,9.6,6.0,13,0.0,64.0,12.7,1008.2
3/3/2022,8.9,2.0,15,0.0,35.0,11.6,1009.2
4/3/2022,6.7,3.0,10,0.0,61.0,11.5,1015.8
5/3/2022,10.1,4.0,17,0.0,242.0,13.6,1004.6
7/3/2022,6.3,3.0,12,0.0,276.0,15.4,1013.5
8/3/2022,6.1,5.0,7,0.0,37.0,13.1,1016.2
9/3/2022,6.1,1.0,11,0.0,19.0,12.7,1019.3
10/3/2022,6.3,0.0,13,0.0,39.0,8.8,1021.6
11/3/2022,10.7,3.0,19,0.04,219.0,10.4,1017.9
12/3/2022,12.6,6.0,21,0.0,261.0,10.1,1015.0
13/3/2022,13.0,8.0,19,0.0,255.0,12.3,1015.6
14/3/2022,16.0,7.0,24,0.0,216.0,20.3,1010.5
15/3/2022,9.9,6.0,18,0.1,26.0,11.2,1007.9
21/3/2022,7.6,4.0,12,0.08,77.0,11.8,1019.5
23/3/2022,4.0,-1.0,9,0.0,357.0,15.7,1018.8
25/3/2022,9.4,2.0,16,0.0,137.0,9.3,1025.6
26/3/2022,15.4,11.0,18,0.0,172.0,19.4,1015.3
27/3/2022,15.3,10.0,18,0.0,74.0,16.0,1003.9
28/3/2022,11.9,9.0,16,0.0,28.0,14.8,1018.2
30/3/2022,13.3,8.0,18,0.0,195.0,10.8,1023.0
31/3/2022,14.0,9.0,21,0.04,131.0,16.1,1014.9
3/4/2022,9.4,6.0,13,0.0,16.0,13.9,1028.2
5/4/2022,10.7,8.0,15,0.1796611945511701,13.0,21.4,1020.0
6/4/2022,14.5,8.0,21,0.1796611945511701,188.0,7.9,1017.1
7/4/2022,12.8,10.0,16,0.1796611945511701,50.0,16.7,1015.1
8/4/2022,13.3,6.0,21,0.1796611945511701,314.0,14.4,1015.8
9/4/2022,16.1,10.0,23,0.1796611945511701,177.0,13.1,1017.3
10/4/2022,16.6,9.0,25,0.1796611945511701,165.0,8.0,1018.5
11/4/2022,17.3,11.0,24,0.02,164.0,13.4,1017.9
17/4/2022,11.5,5.0,16,0.1,108.0,10.0,1018.6
18/4/2022,14.1,9.0,18,0.0,97.0,12.5,1016.5
20/4/2022,12.8,11.0,14,0.0,41.0,9.9,1020.0
21/4/2022,16.1,12.0,20,0.0,175.0,10.6,1018.9
22/4/2022,19.4,8.0,25,0.14,201.0,10.6,1008.1
23/4/2022,19.0,14.0,25,0.0,56.0,9.8,1009.3
24/4/2022,17.1,15.0,19,0.12,27.0,13.7,1013.7
25/4/2022,18.3,13.0,26,0.0,210.0,8.3,1013.6
26/4/2022,20.4,15.0,23,0.0,167.0,16.6,1011.2
28/4/2022,15.5,13.0,18,0.0,40.0,20.3,1018.1
30/4/2022,10.5,6.0,15,0.04,50.0,20.8,1015.1
1/5/2022,12.8,7.0,17,0.0,112.0,13.7,1011.0
2/5/2022,13.1,9.0,17,0.0,47.0,14.9,1008.5
3/5/2022,13.0,8.0,18,0.0,341.0,10.2,1015.8
5/5/2022,17.8,11.0,23,0.02,140.0,9.2,1022.0
6/5/2022,17.9,14.0,22,0.02,153.0,12.1,1021.8
8/5/2022,17.4,16.0,21,0.0,50.0,12.6,1014.4
9/5/2022,14.3,12.0,17,0.0,25.0,16.8,1017.6
12/5/2022,18.7,15.0,23,0.0,142.0,10.0,1016.8
13/5/2022,19.6,18.0,21,0.14,139.0,12.6,1009.1
14/5/2022,21.7,19.0,24,0.2,190.0,14.2,1001.8
15/5/2022,17.2,16.0,19,0.02,49.0,14.3,1009.5
16/5/2022,14.2,13.0,16,0.0,0.0,18.1,1011.4
17/5/2022,15.3,13.0,18,0.0,348.0,7.7,1014.5
18/5/2022,16.4,11.0,23,0.0,141.0,5.9,1018.5
20/5/2022,20.0,15.0,25,0.02,163.0,9.5,1014.6
21/5/2022,18.8,16.0,22,0.0,147.0,11.8,1011.1
22/5/2022,17.6,15.0,22,0.0,16.0,15.7,1004.8
23/5/2022,17.2,13.0,22,0.1796611945511701,59.0,13.6,1010.3
26/5/2022,19.8,14.0,24,0.0,153.0,13.3,1010.3
27/5/2022,20.0,19.0,22,0.0,139.0,21.0,1000.3
29/5/2022,23.1,13.0,31,0.02,233.0,8.8,1004.5
30/5/2022,19.5,16.0,23,0.0,45.0,15.0,1006.7
31/5/2022,18.5,18.0,20,0.0,23.0,12.8,1004.0
1/6/2022,20.2,17.0,25,0.2,51.0,9.0,1007.8
2/6/2022,20.8,15.0,25,0.0,152.0,14.2,1007.7
5/6/2022,19.0,15.0,22,0.08,84.0,12.4,1010.2
6/6/2022,16.9,16.0,18,0.0,65.0,20.4,1001.1
7/6/2022,16.8,15.0,18,0.0,9.0,22.1,999.3
8/6/2022,16.0,15.0,18,0.0,28.0,14.3,1011.1
9/6/2022,18.0,16.0,22,0.04,36.0,12.8,1015.5
10/6/2022,19.8,16.0,23,0.0,96.0,9.7,1016.5
11/6/2022,20.5,18.0,24,0.0,135.0,8.8,1014.5
12/6/2022,19.4,16.0,23,0.12,30.0,15.5,1007.0
13/6/2022,18.0,12.0,23,0.02,83.0,12.5,1013.0
14/6/2022,17.3,16.0,19,0.0,34.0,18.4,1017.3
15/6/2022,17.8,16.0,19,0.0,60.0,9.1,1013.6
16/6/2022,20.3,18.0,24,0.1,232.0,6.9,1009.1
17/6/2022,22.8,20.0,27,0.0,195.0,7.2,1008.5
18/6/2022,22.2,18.0,26,0.0,201.0,6.8,1009.9
19/6/2022,23.8,19.0,29,0.2,195.0,9.9,1007.4
20/6/2022,24.4,19.0,30,0.0,195.0,7.9,1004.6
21/6/2022,23.7,20.0,28,0.0,77.0,7.9,1007.5
22/6/2022,21.9,21.0,24,0.0,50.0,13.8,1009.2
23/6/2022,22.4,20.0,25,0.0,87.0,10.9,1011.3
24/6/2022,26.3,21.0,31,0.0,197.0,23.2,1005.7
26/6/2022,28.7,25.0,33,0.0,227.0,18.8,1012.0
27/6/2022,28.6,21.0,35,0.0,185.0,10.3,1011.8
28/6/2022,27.8,22.0,32,0.0,141.0,8.2,1010.5
29/6/2022,28.6,23.0,35,0.1796611945511701,208.0,10.9,1008.8
30/6/2022,27.1,22.0,33,0.1796611945511701,146.0,10.1,1011.7
1/7/2022,28.0,21.0,35,0.06,142.0,8.5,1014.1
2/7/2022,28.5,23.0,35,0.08,184.0,7.8,1013.6
3/7/2022,27.7,22.0,34,0.08,212.0,8.9,1010.6
4/7/2022,26.9,24.0,30,0.0,231.0,9.2,1009.1
5/7/2022,25.8,22.0,30,0.1796611945511701,194.0,13.7,1008.9
6/7/2022,23.9,23.0,25,0.1796611945511701,27.0,21.5,1005.9
7/7/2022,23.3,22.0,27,0.1796611945511701,21.0,22.0,1009.4
9/7/2022,24.9,22.0,29,0.1796611945511701,127.0,11.4,1003.0
15/7/2022,23.9,23.0,26,0.0,115.0,10.1,1002.2
16/7/2022,23.9,22.0,27,0.1796611945511701,155.0,7.5,1002.3
17/7/2022,24.7,22.0,28,0.1796611945511701,164.0,10.2,1000.5
18/7/2022,26.5,23.0,31,0.0,200.0,7.9,1003.0
19/7/2022,26.9,24.0,30,0.1796611945511701,206.0,12.1,1001.5
20/7/2022,28.0,24.0,33,0.06,229.0,8.3,1001.9
21/7/2022,26.6,23.0,30,0.0,141.0,15.2,1005.6
22/7/2022,27.5,25.0,32,0.0,165.0,18.8,1000.2
25/7/2022,27.9,24.0,32,0.0,180.0,15.2,1009.8
26/7/2022,27.0,25.0,30,0.04,171.0,11.9,1010.8
27/7/2022,28.7,25.0,33,0.0,193.0,14.6,1011.6
28/7/2022,28.5,25.0,33,0.0,183.0,12.1,1013.8
29/7/2022,29.0,24.0,35,0.0,203.0,9.9,1015.4
30/7/2022,27.8,23.0,33,0.0,133.0,7.3,1014.3
31/7/2022,29.2,24.0,35,0.0,183.0,7.0,1012.5
1/8/2022,30.2,26.0,35,0.02,224.0,8.0,1012.5
3/8/2022,30.7,24.0,37,0.0,20.0,9.3,1007.7
4/8/2022,23.7,22.0,27,0.0,38.0,14.5,1008.4
5/8/2022,23.2,21.0,26,0.0,30.0,16.1,1008.2
6/8/2022,23.3,21.0,26,0.1796611945511701,84.0,10.1,1010.6
7/8/2022,25.8,22.0,29,0.1796611945511701,126.0,8.5,1011.8
8/8/2022,28.8,25.0,33,0.1796611945511701,191.0,13.3,1011.3
9/8/2022,29.8,27.0,33,0.1796611945511701,203.0,20.6,1009.7
10/8/2022,29.5,26.0,34,0.16,190.0,18.1,1010.0
12/8/2022,28.9,26.0,32,0.0,194.0,20.7,1010.0
13/8/2022,26.7,24.0,30,0.1796611945511701,177.0,21.3,1008.0
14/8/2022,27.5,24.0,31,0.1796611945511701,213.0,14.4,1005.5
17/8/2022,27.3,24.0,30,0.0,92.0,12.5,1008.0
18/8/2022,25.5,23.0,30,0.08,176.0,10.4,1004.3
19/8/2022,25.5,21.0,30,0.02,161.0,11.2,1004.3
20/8/2022,25.7,22.0,31,0.0,159.0,6.5,1003.0
21/8/2022,25.0,23.0,27,0.1796611945511701,23.0,10.9,1004.5
22/8/2022,24.1,23.0,26,0.08,40.0,13.6,1007.9
23/8/2022,26.8,23.0,31,0.0,164.0,9.0,1005.8
24/8/2022,26.3,23.0,31,0.14,74.0,13.3,1005.5
25/8/2022,24.5,22.0,27,0.06,28.0,11.5,1006.5
26/8/2022,25.1,23.0,28,0.14,106.0,8.2,1005.2
27/8/2022,26.7,5.0,32,0.02,150.0,12.1,1005.4
28/8/2022,22.7,20.0,26,0.24,42.0,16.8,1011.2
1/9/2022,27.3,23.0,31,0.0,193.0,14.6,1010.4
2/9/2022,23.1,22.0,24,0.1796611945511701,32.0,13.3,1015.3
3/9/2022,23.7,22.0,27,0.1796611945511701,24.0,13.5,1016.4
4/9/2022,25.0,22.0,29,0.1796611945511701,38.0,11.7,1016.2
6/9/2022,26.2,22.0,31,0.02,134.0,13.0,1012.5
7/9/2022,26.6,25.0,29,0.0,145.0,10.5,1012.2
8/9/2022,21.1,4.0,25,0.1796611945511701,24.0,20.9,1014.8
9/9/2022,23.4,21.0,27,0.1796611945511701,24.0,15.1,1014.3
10/9/2022,24.0,22.0,28,0.06,27.0,21.7,1015.7
12/9/2022,23.9,21.0,28,0.1796611945511701,22.0,21.7,1015.0
13/9/2022,24.6,21.0,29,0.1796611945511701,35.0,11.3,1015.0
14/9/2022,24.8,22.0,29,0.1796611945511701,31.0,15.7,1015.6
15/9/2022,22.5,20.0,25,0.06,42.0,12.2,1015.6
19/9/2022,27.2,25.0,31,0.0,165.0,21.3,1003.4
20/9/2022,23.8,17.0,29,0.02,230.0,23.3,1000.2
23/9/2022,22.5,19.0,26,0.0,6.0,11.9,1013.6
24/9/2022,24.1,22.0,27,0.1796611945511701,137.0,16.6,1009.2
25/9/2022,22.6,19.0,25,0.1796611945511701,22.0,20.7,1014.4
26/9/2022,21.9,16.0,27,0.1796611945511701,17.0,8.8,1015.3
27/9/2022,21.7,18.0,26,0.1796611945511701,27.0,11.8,1014.4
28/9/2022,21.6,19.0,25,0.1796611945511701,21.0,18.2,1010.0
29/9/2022,21.3,19.0,25,0.1796611945511701,251.0,6.0,1012.7
30/9/2022,22.5,19.0,27,0.1796611945511701,20.0,10.8,1015.7
1/10/2022,22.5,18.0,27,0.0,6.0,17.5,1016.3
2/10/2022,21.6,16.0,27,0.1796611945511701,11.0,11.0,1020.5
6/10/2022,13.6,12.0,15,0.0,3.0,20.4,1019.7
8/10/2022,15.9,12.0,21,0.0,353.0,9.7,1017.8
9/10/2022,17.3,14.0,22,0.0,2.0,19.9,1022.6
10/10/2022,20.3,15.0,27,0.06,213.0,13.0,1009.6
11/10/2022,21.7,18.0,25,0.0,198.0,15.5,1011.3
12/10/2022,18.1,16.0,20,0.02,3.0,15.4,1022.8
13/10/2022,16.0,15.0,18,0.0,349.0,19.7,1023.1
14/10/2022,17.5,14.0,20,0.1796611945511701,354.0,21.3,1017.9
15/10/2022,19.8,17.0,23,0.1796611945511701,4.0,16.9,1016.8
16/10/2022,19.4,14.0,24,0.1,36.0,11.5,1018.1
17/10/2022,20.8,18.0,23,0.0,174.0,6.3,1010.0
18/10/2022,16.3,13.0,20,0.1796611945511701,21.0,16.9,1011.7
19/10/2022,13.9,11.0,16,0.0,356.0,14.0,1019.7
20/10/2022,12.7,7.0,19,0.0,1.0,8.9,1024.8
21/10/2022,15.4,8.0,22,0.0,194.0,9.6,1025.3
22/10/2022,17.7,13.0,22,0.0,223.0,8.0,1018.3
23/10/2022,17.7,13.0,23,0.16,347.0,8.5,1009.8
24/10/2022,13.8,12.0,17,0.0,2.0,20.3,1013.0
27/10/2022,11.8,5.0,19,0.0,359.0,7.4,1025.4
28/10/2022,13.3,7.0,20,0.0,338.0,8.6,1023.0
29/10/2022,14.3,8.0,20,0.0,351.0,14.0,1020.4
30/10/2022,12.4,8.0,18,0.0,351.0,9.0,1021.5
31/10/2022,13.0,6.0,19,0.0,348.0,12.1,1024.3
1/11/2022,13.3,10.0,16,0.0,327.0,12.1,1021.8
2/11/2022,15.0,10.0,22,0.0,339.0,6.2,1017.1
3/11/2022,16.5,10.0,24,0.0,190.0,8.7,1012.4
4/11/2022,14.3,10.0,19,0.0,18.0,15.0,1011.3
5/11/2022,13.0,11.0,16,0.0,11.0,13.7,1017.7
6/11/2022,11.4,6.0,17,0.0,10.0,10.7,1021.3
7/11/2022,12.0,6.0,19,0.0,312.0,6.2,1021.1
8/11/2022,14.0,8.0,20,0.0,328.0,7.4,1018.1
9/11/2022,12.5,6.0,18,0.0,5.0,7.2,1024.3
10/11/2022,14.1,8.0,21,0.0,300.0,7.4,1022.4
11/11/2022,14.5,7.0,21,0.02,357.0,12.6,1025.2
12/11/2022,16.0,13.0,22,0.2,333.0,8.1,1023.5
13/11/2022,17.0,10.0,23,0.04,203.0,10.5,1010.7
14/11/2022,14.4,11.0,17,0.0,22.0,14.2,1009.6
15/11/2022,10.9,8.0,12,0.0,332.0,14.7,1009.7
16/11/2022,10.5,6.0,17,0.0,301.0,8.5,1013.2
17/11/2022,11.3,5.0,17,0.0,11.0,10.1,1021.3
19/11/2022,11.7,7.0,17,0.0,11.0,10.4,1023.3
20/11/2022,11.6,8.0,15,0.22,342.0,12.8,1022.7
22/11/2022,14.2,9.0,20,0.02,4.0,8.2,1018.3
23/11/2022,13.2,11.0,15,0.0,12.0,18.1,1014.1
24/11/2022,14.4,10.0,19,0.04,339.0,11.3,1009.3
25/11/2022,12.2,9.0,16,0.0,43.0,9.1,1019.9
26/11/2022,11.8,7.0,15,0.0,157.0,5.4,1014.2
28/11/2022,10.5,6.0,14,0.0,302.0,6.3,1025.6
29/11/2022,17.6,9.0,23,0.02,177.0,16.4,1015.9
30/11/2022,16.7,7.0,20,0.0,351.0,12.5,1008.4
1/12/2022,9.9,8.0,13,0.0,12.0,18.4,1016.3
2/12/2022,8.2,6.0,12,0.0,351.0,14.7,1020.3
4/12/2022,8.5,2.0,15,0.0,318.0,8.5,1016.7
5/12/2022,7.5,5.0,10,0.0,356.0,19.8,1018.5
6/12/2022,5.1,2.0,7,0.0,311.0,15.8,1013.7
7/12/2022,6.7,0.0,13,0.0,293.0,5.8,1014.8
8/12/2022,7.1,-1.0,14,0.0,296.0,8.2,1016.9
9/12/2022,8.3,4.0,13,0.0,356.0,8.7,1019.7
10/12/2022,9.3,3.0,16,0.1,337.0,7.9,1015.9
11/12/2022,8.2,3.0,13,0.04,354.0,14.4,1011.7
12/12/2022,8.1,5.0,11,0.0,4.0,18.0,1019.3
13/12/2022,5.4,3.0,9,0.1796611945511701,301.0,9.3,1011.3
14/12/2022,9.2,3.0,15,0.0,268.0,17.3,1007.0
15/12/2022,5.0,1.0,11,0.24,288.0,7.5,1013.8
16/12/2022,6.1,-1.0,14,0.0,308.0,9.1,1016.9
17/12/2022,5.2,4.0,8,0.0,324.0,9.1,1015.0
18/12/2022,5.0,1.0,9,0.0,275.0,8.6,1004.8
20/12/2022,2.0,-4.0,9,0.18,291.0,7.1,1020.0
21/12/2022,4.7,-2.0,12,0.0,318.0,5.6,1016.8
24/12/2022,5.0,-2.0,10,0.0,267.0,15.4,997.1
25/12/2022,5.3,-3.0,12,0.0,309.0,15.5,1004.3
26/12/2022,4.7,0.0,10,0.0,297.0,14.6,1011.5
27/12/2022,4.2,-2.0,11,0.0,303.0,8.8,1019.8
28/12/2022,3.7,-3.0,12,0.0,296.0,5.3,1020.9
29/12/2022,5.2,-2.0,13,0.0,323.0,8.2,1017.7
30/12/2022,3.6,-2.0,10,0.0,324.0,7.1,1021.8
31/12/2022,2.5,-3.0,9,0.0,337.0,7.6,1021.6
1/1/2023,3.5,-4.0,12,0.0,269.0,7.1,1017.8
2/1/2023,3.7,-3.0,10,0.0,310.0,9.2,1017.7
3/1/2023,3.9,-2.0,10,0.0,285.0,9.8,1017.2
4/1/2023,2.5,-4.0,10,0.0,297.0,8.2,1017.1
5/1/2023,4.5,1.0,9,0.0,294.0,16.6,1020.6
6/1/2023,3.6,-3.0,10,0.0,16.0,7.4,1019.5
7/1/2023,5.0,0.0,9,0.0,350.0,8.7,1012.7
8/1/2023,3.9,-3.0,11,0.0,327.0,6.5,1017.7
9/1/2023,6.3,1.0,13,0.0,263.0,7.4,1015.7
10/1/2023,4.5,-1.0,8,0.0,302.0,19.5,1016.3
11/1/2023,2.2,-4.0,10,0.0,260.0,6.0,1023.4
12/1/2023,3.3,-4.0,12,0.06,311.0,4.4,1023.1
13/1/2023,6.2,-2.0,15,0.18,248.0,4.7,1020.3
15/1/2023,10.2,7.0,12,0.06,22.0,12.4,1008.6
16/1/2023,6.0,2.0,7,0.0,352.0,16.8,1009.7
17/1/2023,3.1,-3.0,7,0.02,352.0,9.0,1021.0
18/1/2023,6.1,3.0,11,0.0,341.0,11.0,1015.8
19/1/2023,6.0,2.0,8,0.0,19.0,13.7,1020.2
20/1/2023,6.7,2.0,12,0.0,274.0,8.9,1013.5
21/1/2023,4.9,2.0,8,0.02,342.0,17.7,1019.8
22/1/2023,3.3,0.0,7,0.02,357.0,10.0,1023.7
23/1/2023,3.9,3.0,6,0.0,330.0,14.0,1017.5
24/1/2023,3.3,-4.0,10,0.0,285.0,12.1,999.5
25/1/2023,-1.5,-3.0,1,0.0,292.0,20.2,1012.8
26/1/2023,1.0,-7.0,8,0.0,247.0,7.5,1016.0
27/1/2023,2.6,1.0,6,0.0,338.0,11.2,1007.2
28/1/2023,1.4,-5.0,7,0.0,320.0,13.2,1007.0
29/1/2023,0.4,-6.0,8,0.0,260.0,7.1,1012.4
30/1/2023,2.9,-3.0,10,0.0,294.0,10.1,1010.4
31/1/2023,2.4,-2.0,7,0.0,7.0,11.6,1016.6
1/2/2023,5.3,-5.0,13,0.0,243.0,16.3,1012.7
2/2/2023,5.3,0.0,9,0.0,318.0,14.1,1015.4
3/2/2023,4.2,2.0,6,0.0,0.0,14.2,1018.4
4/2/2023,4.9,0.8,10,0.0,18.0,10.6,1016.7
5/2/2023,5.4,-1.0,12,0.0,40.0,10.1,1020.4
6/2/2023,5.8,-1.0,12,0.0,328.0,7.0,1019.5
7/2/2023,9.4,4.0,15,0.0,6.0,16.4,1016.8
9/2/2023,5.3,1.0,10,0.0,328.0,19.6,1024.5
10/2/2023,2.1,0.0,4,0.0,328.0,14.4,1020.6
12/2/2023,9.6,4.0,17,0.0,251.0,8.2,1020.6
13/2/2023,8.3,5.0,10,0.0,3.0,19.6,1008.1
14/2/2023,4.5,2.0,10,0.0,352.0,16.3,1008.6
15/2/2023,2.4,-1.0,7,0.0,355.0,17.7,1018.4
16/2/2023,1.8,-4.0,7,0.0,41.0,9.3,1026.5
17/2/2023,4.4,0.0,11,0.0,341.0,8.3,1025.3
18/2/2023,6.9,-2.0,15,0.0,190.0,6.2,1021.5
19/2/2023,13.4,9.0,18,0.0,267.0,14.3,1005.3
20/2/2023,8.3,1.0,12,0.0,349.0,15.8,1009.0
21/2/2023,2.9,-1.0,7,0.0,315.0,20.9,1021.1
