date,tavg,tmin,tmax,prcp,wspd,pres,weather_type
3/9/2019,26.4,24.6,29.0,0.4,14.5,1004.1,Rainy
4/9/2019,25.9,24.0,27.0,0.0,15.1,1002.9,Windy
6/9/2019,27.3,24.8,29.0,0.0,15.5,1002.3,Windy
7/9/2019,26.8,24.8,29.0,0.0,15.8,1002.5,Windy
8/9/2019,26.9,23.6,28.8,0.0,13.6,1004.2,Sunny
9/9/2019,27.1,24.3,29.0,0.0,16.1,1004.2,Windy
10/9/2019,27.7,24.4,30.0,0.0,14.2,1004.3,Sunny
11/9/2019,27.2,24.2,29.2,0.0,11.7,1006.9,Sunny
12/9/2019,27.4,26.0,29.0,0.0,14.2,1008.2,Sunny
13/9/2019,27.2,23.0,29.2,1.5051859799713876,12.9,1008.7,Rainy
15/9/2019,26.4,23.5,30.0,0.0,11.0,1009.0,Sunny
17/9/2019,27.4,26.0,29.4,1.5051859799713876,11.9,1006.9,Rainy
18/9/2019,27.3,24.6,31.0,0.0,12.2,1006.9,Sunny
19/9/2019,27.6,23.6,31.0,0.2,8.0,1005.8,Rainy
20/9/2019,27.1,24.7,29.0,0.0,12.1,1005.4,Sunny
21/9/2019,27.9,24.6,31.7,0.0,16.5,1005.1,Windy
22/9/2019,28.7,25.0,33.0,0.0,13.4,1006.9,Sunny
23/9/2019,29.1,25.6,32.0,0.0,9.6,1008.7,Sunny
24/9/2019,28.9,25.2,31.0,0.0,9.4,1007.9,Sunny
25/9/2019,27.7,24.0,30.0,0.0,8.6,1007.2,Sunny
26/9/2019,27.8,25.0,32.0,0.0,10.2,1008.3,Sunny
27/9/2019,27.6,23.8,30.8,0.0,14.7,1011.7,Sunny
28/9/2019,28.0,24.8,31.0,0.0,12.2,1011.1,Sunny
29/9/2019,28.4,25.0,32.2,0.0,13.0,1011.5,Sunny
30/9/2019,28.3,26.0,31.4,2.2,12.1,1011.1,Rainy
1/10/2019,28.9,26.0,31.8,0.0,11.0,1011.3,Sunny
2/10/2019,28.8,24.8,31.6,0.0,9.4,1012.0,Sunny
3/10/2019,29.0,24.5,31.6,0.0,8.2,1011.1,Sunny
4/10/2019,28.8,26.4,32.0,1.5051859799713876,8.7,1010.8,Rainy
5/10/2019,28.6,23.7,32.4,0.8,9.6,1009.7,Rainy
6/10/2019,29.3,23.5,33.0,1.5051859799713876,9.2,1009.9,Rainy
7/10/2019,30.0,24.8,33.0,0.8,10.1,1010.6,Rainy
8/10/2019,29.5,24.5,33.6,0.0,9.5,1009.9,Sunny
9/10/2019,28.5,23.5,33.0,0.0,9.2,1009.5,Sunny
10/10/2019,29.3,24.0,34.0,0.0,8.4,1009.4,Sunny
12/10/2019,29.1,25.0,34.0,1.5051859799713876,10.6,1009.8,Rainy
13/10/2019,30.4,24.2,35.0,1.0,8.1,1010.7,Rainy
14/10/2019,31.4,25.6,35.0,0.0,9.1,1010.8,Sunny
15/10/2019,32.1,23.8,36.2,0.0,8.8,1010.3,Sunny
16/10/2019,31.5,23.0,35.2,1.5051859799713876,10.7,1010.3,Rainy
19/10/2019,25.7,24.6,27.0,0.6,9.4,1011.3,Rainy
20/10/2019,25.6,23.4,27.4,0.0,11.1,1011.4,Sunny
22/10/2019,27.7,23.8,31.0,0.0,8.6,1008.2,Sunny
23/10/2019,26.8,23.6,29.0,1.5051859799713876,6.6,1006.7,Rainy
24/10/2019,27.4,24.1,31.0,1.0,8.2,1005.6,Rainy
25/10/2019,28.2,23.8,30.0,0.0,14.1,1004.2,Sunny
26/10/2019,27.3,25.4,29.6,1.5051859799713876,11.6,1005.6,Rainy
28/10/2019,29.3,24.4,33.0,0.0,7.8,1010.2,Sunny
29/10/2019,29.8,24.8,33.0,0.0,8.7,1010.7,Sunny
30/10/2019,30.8,24.8,36.0,0.0,7.8,1009.7,Sunny
31/10/2019,30.6,24.6,34.0,0.0,10.9,1008.7,Sunny
1/11/2019,28.9,25.0,34.4,0.0,9.4,1008.0,Sunny
2/11/2019,28.7,23.0,32.8,0.0,10.8,1010.9,Sunny
3/11/2019,28.7,23.9,32.6,0.6,8.8,1013.1,Rainy
4/11/2019,28.9,23.6,32.0,2.0,9.0,1013.7,Rainy
5/11/2019,29.8,24.6,33.4,0.0,8.1,1011.4,Sunny
6/11/2019,28.7,23.2,31.6,1.5051859799713876,9.1,1009.1,Rainy
7/11/2019,28.7,24.6,32.2,0.4,12.3,1008.5,Rainy
8/11/2019,27.2,24.0,30.4,0.0,12.3,1009.6,Sunny
9/11/2019,27.7,23.8,30.4,1.5051859799713876,9.4,1010.6,Rainy
10/11/2019,28.6,23.0,33.0,2.4,9.2,1010.9,Rainy
11/11/2019,29.2,22.7,33.0,0.0,8.9,1010.3,Sunny
12/11/2019,29.3,22.8,34.0,0.0,8.2,1010.7,Sunny
13/11/2019,29.8,23.8,34.4,0.0,9.1,1012.0,Sunny
14/11/2019,28.7,22.0,33.0,0.0,10.1,1012.1,Sunny
15/11/2019,29.1,23.2,32.6,0.0,8.2,1011.7,Sunny
16/11/2019,30.0,23.8,33.0,0.0,7.9,1011.6,Sunny
18/11/2019,29.3,24.0,34.0,1.5051859799713876,9.9,1012.2,Rainy
20/11/2019,28.7,21.4,33.0,0.0,7.0,1010.8,Sunny
21/11/2019,29.5,22.2,34.0,1.5051859799713876,8.4,1011.5,Rainy
22/11/2019,29.3,22.8,33.4,0.8,8.8,1013.1,Rainy
23/11/2019,29.2,23.6,33.0,0.0,8.8,1012.9,Sunny
26/11/2019,28.7,20.5,34.0,2.2,7.5,1010.4,Rainy
27/11/2019,28.8,21.4,33.4,0.0,9.4,1010.8,Sunny
28/11/2019,29.2,22.4,33.6,1.5051859799713876,8.0,1011.3,Rainy
29/11/2019,29.5,22.6,34.2,0.4,7.2,1011.6,Rainy
30/11/2019,29.6,23.0,33.0,0.0,8.7,1011.1,Sunny
1/12/2019,29.4,23.6,33.0,0.0,7.7,1011.5,Sunny
2/12/2019,29.3,23.4,34.0,1.5051859799713876,10.4,1011.1,Rainy
3/12/2019,29.4,23.7,33.0,1.4,10.5,1011.6,Rainy
4/12/2019,29.6,23.4,34.4,0.0,11.0,1012.3,Sunny
7/12/2019,28.3,21.6,32.8,0.6,9.3,1012.9,Rainy
8/12/2019,28.1,22.2,32.0,0.0,7.3,1013.0,Sunny
9/12/2019,28.4,21.6,32.0,0.4,8.1,1012.9,Rainy
10/12/2019,28.6,22.4,32.4,0.0,8.2,1011.7,Sunny
11/12/2019,27.9,21.8,32.0,0.0,7.4,1010.7,Sunny
12/12/2019,27.0,21.4,30.4,0.0,6.6,1010.6,Sunny
13/12/2019,25.9,19.5,30.0,1.4,10.6,1012.5,Rainy
14/12/2019,25.6,18.0,30.4,0.0,10.6,1014.4,Sunny
15/12/2019,26.2,18.0,30.8,0.0,7.8,1013.0,Sunny
16/12/2019,26.4,19.8,31.0,0.0,7.1,1012.6,Sunny
17/12/2019,27.3,21.2,33.0,0.0,9.5,1013.4,Sunny
18/12/2019,27.8,22.0,33.0,0.0,9.9,1014.2,Sunny
19/12/2019,27.6,21.4,33.4,0.0,9.2,1013.0,Sunny
21/12/2019,27.5,21.1,31.0,0.4,8.2,1011.6,Rainy
22/12/2019,28.7,22.2,32.0,0.0,8.9,1011.2,Sunny
23/12/2019,28.5,22.2,33.6,0.0,7.0,1011.0,Sunny
24/12/2019,28.2,22.3,31.4,1.5051859799713876,6.4,1012.1,Rainy
25/12/2019,28.0,24.2,31.0,0.0,7.7,1012.4,Sunny
26/12/2019,26.5,22.6,30.4,0.4,8.4,1012.3,Rainy
27/12/2019,26.3,18.0,32.0,0.0,7.7,1011.2,Sunny
28/12/2019,27.1,20.4,32.2,0.0,10.3,1011.1,Sunny
29/12/2019,26.7,22.3,31.8,0.0,8.9,1011.6,Sunny
30/12/2019,25.3,20.2,29.8,0.0,8.4,1011.7,Sunny
2/1/2020,23.9,17.2,28.0,0.0,7.7,1015.6,Sunny
5/1/2020,25.6,17.5,31.0,1.2,11.0,1012.6,Rainy
6/1/2020,27.1,20.5,34.0,0.8,10.9,1013.4,Rainy
7/1/2020,27.1,19.6,31.6,0.0,7.4,1012.8,Sunny
8/1/2020,26.0,22.4,29.6,0.0,7.7,1012.8,Sunny
9/1/2020,24.1,16.4,28.0,0.0,10.8,1013.4,Sunny
12/1/2020,27.3,20.0,32.0,0.0,8.2,1013.2,Sunny
13/1/2020,25.9,21.5,29.4,0.0,9.5,1012.3,Sunny
19/1/2020,25.7,15.8,32.0,0.0,7.2,1013.1,Sunny
20/1/2020,26.6,17.6,33.0,0.0,6.9,1013.0,Sunny
21/1/2020,26.1,19.0,30.0,0.0,7.5,1014.0,Sunny
23/1/2020,28.2,19.4,34.0,3.6,9.3,1013.8,Rainy
24/1/2020,28.5,19.8,33.4,0.6,8.9,1013.3,Rainy
25/1/2020,27.9,19.6,33.0,0.0,6.6,1013.1,Sunny
26/1/2020,27.2,20.8,31.0,1.5051859799713876,7.1,1011.8,Rainy
27/1/2020,25.3,20.0,30.0,0.6,9.4,1011.8,Rainy
28/1/2020,24.8,19.2,29.6,0.0,10.5,1012.7,Sunny
31/1/2020,23.6,15.0,28.2,1.5051859799713876,8.2,1012.4,Rainy
2/2/2020,25.9,17.7,30.0,0.0,9.2,1013.4,Sunny
3/2/2020,24.7,18.8,28.4,0.0,7.3,1014.3,Sunny
4/2/2020,24.9,18.5,29.0,0.0,10.0,1013.2,Sunny
5/2/2020,25.2,15.3,30.0,1.5051859799713876,7.7,1012.9,Rainy
6/2/2020,24.7,18.4,29.0,1.5051859799713876,11.6,1012.9,Rainy
8/2/2020,25.3,16.6,29.0,0.0,11.2,1014.0,Sunny
9/2/2020,27.0,19.6,32.6,0.0,13.1,1013.8,Sunny
10/2/2020,28.5,21.2,33.0,0.0,11.6,1012.7,Sunny
11/2/2020,28.9,22.4,33.8,0.0,8.7,1013.1,Sunny
12/2/2020,29.2,22.4,32.6,0.0,9.4,1014.8,Sunny
13/2/2020,29.4,21.7,34.0,0.2,9.1,1014.7,Rainy
14/2/2020,29.3,21.6,34.0,0.01,10.1,1012.8,Sunny
15/2/2020,27.8,19.6,33.0,0.63,9.5,1012.3,Rainy
16/2/2020,27.5,19.2,33.0,0.67,9.1,1012.9,Rainy
17/2/2020,29.8,19.8,36.0,0.83,6.7,1013.2,Rainy
18/2/2020,30.5,22.4,35.4,2.36,8.8,1012.8,Rainy
21/2/2020,27.7,20.6,33.4,1.5051859799713876,9.6,1013.9,Rainy
22/2/2020,28.6,19.1,33.4,1.5051859799713876,8.8,1014.6,Rainy
23/2/2020,28.7,19.6,34.0,0.16,7.9,1013.3,Rainy
24/2/2020,28.0,19.4,32.2,0.04,7.9,1011.2,Sunny
25/2/2020,29.8,18.0,36.0,0.24,9.1,1010.4,Rainy
26/2/2020,29.6,22.0,36.4,1.22,11.5,1011.1,Rainy
27/2/2020,29.5,20.4,36.0,3.27,9.6,1011.2,Rainy
28/2/2020,28.5,18.0,35.0,0.67,8.1,1009.9,Rainy
29/2/2020,27.7,19.5,32.4,0.55,8.7,1009.7,Rainy
1/3/2020,27.7,20.2,31.0,0.91,9.5,1010.6,Rainy
2/3/2020,26.6,17.0,30.4,0.16,8.1,1011.5,Rainy
3/3/2020,26.7,21.4,30.2,0.24,9.6,1012.1,Rainy
4/3/2020,25.9,19.5,29.2,0.35,11.4,1012.0,Rainy
5/3/2020,26.4,20.5,29.4,0.01,11.2,1010.6,Sunny
6/3/2020,26.7,22.5,30.8,1.06,12.0,1010.6,Rainy
7/3/2020,25.8,22.2,29.0,0.0,11.3,1012.6,Sunny
8/3/2020,25.7,17.6,29.0,0.79,10.4,1012.5,Rainy
9/3/2020,25.9,19.2,29.4,0.0,9.5,1011.4,Sunny
10/3/2020,26.5,21.2,29.4,0.02,9.0,1011.1,Sunny
11/3/2020,25.9,21.3,29.0,0.2,10.6,1012.0,Rainy
12/3/2020,25.2,19.6,28.2,0.01,9.8,1013.7,Sunny
13/3/2020,25.1,17.4,29.0,0.08,10.6,1014.0,Sunny
14/3/2020,25.8,16.6,33.0,0.0,11.0,1011.9,Sunny
15/3/2020,29.3,17.4,36.0,1.5051859799713876,7.0,1010.2,Rainy
16/3/2020,30.5,20.6,37.0,0.0,7.2,1010.9,Sunny
17/3/2020,30.1,20.2,36.4,0.71,7.4,1011.6,Rainy
18/3/2020,29.7,21.0,34.0,0.04,7.6,1012.0,Sunny
19/3/2020,28.4,21.0,33.0,2.87,8.4,1012.0,Rainy
20/3/2020,27.2,22.5,31.6,1.1,9.7,1012.0,Rainy
21/3/2020,26.9,20.2,30.4,0.67,9.4,1012.2,Rainy
22/3/2020,28.3,20.7,31.4,0.12,10.1,1011.6,Rainy
23/3/2020,29.8,23.2,34.0,2.17,10.1,1010.2,Rainy
24/3/2020,30.1,23.4,33.2,3.54,6.3,1008.3,Rainy
25/3/2020,29.5,26.0,32.2,0.35,8.5,1008.2,Rainy
27/3/2020,29.4,25.1,35.2,1.22,10.8,1011.3,Rainy
29/3/2020,30.4,23.2,35.0,2.76,9.5,1009.3,Rainy
30/3/2020,29.3,23.6,33.2,1.5,8.8,1009.8,Rainy
31/3/2020,28.8,23.2,33.0,0.94,9.8,1010.8,Rainy
1/4/2020,29.2,22.1,33.2,2.28,7.8,1010.3,Rainy
2/4/2020,30.1,24.0,34.4,0.75,9.4,1008.5,Rainy
3/4/2020,30.1,24.0,34.0,0.24,11.2,1009.1,Rainy
4/4/2020,29.6,23.2,34.6,0.87,9.0,1009.6,Rainy
5/4/2020,29.3,22.6,33.0,0.16,7.6,1010.5,Rainy
6/4/2020,28.9,25.8,34.2,0.16,11.1,1011.6,Rainy
7/4/2020,28.3,23.2,31.4,0.55,8.1,1010.6,Rainy
8/4/2020,28.2,22.6,31.8,0.24,9.3,1011.7,Rainy
9/4/2020,28.7,22.6,32.2,0.16,8.5,1011.0,Rainy
10/4/2020,29.6,24.0,33.8,0.12,9.9,1010.4,Rainy
11/4/2020,30.6,25.0,34.4,0.2,9.8,1011.0,Rainy
12/4/2020,30.1,25.0,35.6,0.24,9.0,1010.4,Rainy
13/4/2020,30.0,25.2,33.8,0.24,9.3,1009.3,Rainy
14/4/2020,31.1,25.6,34.8,0.75,9.8,1008.9,Rainy
15/4/2020,30.7,25.4,34.0,0.16,7.9,1009.9,Rainy
16/4/2020,30.3,27.4,33.8,0.0,9.8,1009.4,Sunny
17/4/2020,30.2,26.2,33.4,0.02,7.7,1008.8,Sunny
18/4/2020,30.7,25.8,34.0,0.12,9.8,1009.4,Rainy
19/4/2020,31.6,27.0,35.0,0.02,10.0,1008.9,Sunny
20/4/2020,33.1,26.4,37.2,0.01,8.9,1008.1,Sunny
21/4/2020,30.6,25.2,34.2,0.0,7.5,1009.1,Sunny
22/4/2020,30.6,25.6,33.4,0.39,9.0,1008.6,Rainy
23/4/2020,30.6,26.2,33.8,0.59,8.6,1008.8,Rainy
24/4/2020,30.8,26.2,34.4,0.43,9.4,1007.8,Rainy
25/4/2020,30.4,25.7,33.8,0.98,9.6,1008.8,Rainy
26/4/2020,30.1,24.4,33.0,1.22,8.7,1009.2,Rainy
27/4/2020,30.2,25.8,33.6,0.08,12.2,1010.4,Sunny
28/4/2020,30.9,25.2,34.0,0.63,9.5,1008.7,Rainy
29/4/2020,31.1,26.4,34.0,1.69,10.4,1008.4,Rainy
30/4/2020,30.8,27.6,34.2,0.83,10.8,1009.7,Rainy
1/5/2020,30.7,27.8,33.6,2.05,11.8,1009.7,Rainy
2/5/2020,30.6,26.3,33.8,0.47,9.3,1008.5,Rainy
3/5/2020,30.8,27.0,34.0,0.0,10.3,1008.1,Sunny
4/5/2020,30.6,26.2,33.8,1.5051859799713876,11.5,1009.1,Rainy
5/5/2020,30.9,27.0,33.8,1.5051859799713876,11.5,1008.3,Rainy
6/5/2020,31.2,26.8,34.2,0.08,8.4,1007.4,Sunny
7/5/2020,30.6,25.6,33.8,0.08,8.9,1008.0,Sunny
8/5/2020,30.6,25.7,33.8,0.2,9.8,1008.4,Rainy
9/5/2020,30.7,26.1,34.0,0.0,9.9,1008.3,Sunny
10/5/2020,30.9,26.4,33.6,0.03,11.1,1007.8,Sunny
11/5/2020,31.2,26.5,34.6,1.93,8.7,1008.4,Rainy
13/5/2020,30.8,26.8,33.8,0.24,10.5,1007.1,Rainy
14/5/2020,31.4,27.0,34.0,0.39,10.8,1006.5,Rainy
15/5/2020,31.7,28.2,34.0,2.13,12.6,1006.4,Rainy
16/5/2020,31.2,28.5,33.4,1.69,12.2,1006.4,Rainy
17/5/2020,31.2,28.0,33.9,0.24,11.0,1005.8,Rainy
18/5/2020,30.9,27.8,33.2,0.12,15.1,1005.1,Rainy
19/5/2020,30.6,27.8,33.0,3.11,12.2,1004.8,Rainy
20/5/2020,30.7,27.2,33.6,0.71,12.4,1004.9,Rainy
21/5/2020,30.8,26.2,34.0,0.35,11.5,1006.1,Rainy
22/5/2020,31.2,28.0,34.4,0.39,12.2,1007.3,Rainy
23/5/2020,31.1,26.4,34.8,0.83,10.1,1006.8,Rainy
24/5/2020,31.0,29.0,33.6,1.54,13.6,1007.7,Rainy
25/5/2020,31.0,28.4,33.2,0.16,11.6,1008.0,Rainy
26/5/2020,31.3,29.0,33.6,0.12,12.7,1008.1,Rainy
27/5/2020,31.2,28.6,34.0,0.08,14.3,1007.6,Sunny
28/5/2020,31.4,28.4,34.4,0.12,13.7,1006.9,Rainy
29/5/2020,31.7,29.0,34.6,0.0,13.8,1006.8,Sunny
30/5/2020,32.3,29.2,35.0,0.04,14.2,1007.2,Sunny
31/5/2020,32.4,29.5,35.6,2.8,12.5,1007.3,Rainy
1/6/2020,30.3,26.8,32.4,0.28,9.1,1007.8,Rainy
2/6/2020,29.4,26.4,32.4,2.32,8.2,1004.9,Rainy
4/6/2020,26.0,23.0,30.0,0.02,9.9,1005.0,Sunny
5/6/2020,29.0,22.2,34.0,0.0,12.1,1005.8,Sunny
6/6/2020,28.9,23.0,33.2,0.39,15.1,1005.5,Rainy
7/6/2020,29.2,28.0,34.4,0.12,12.8,1005.4,Rainy
8/6/2020,28.4,22.3,31.2,1.54,12.3,1006.1,Rainy
9/6/2020,29.4,27.0,32.4,1.5051859799713876,10.5,1005.9,Rainy
10/6/2020,30.1,26.8,32.8,1.06,12.2,1005.1,Rainy
11/6/2020,29.5,26.0,32.4,0.0,10.3,1002.8,Sunny
12/6/2020,29.2,26.8,32.4,0.0,9.6,1000.8,Sunny
14/6/2020,29.8,25.5,32.0,0.6,11.0,1002.1,Rainy
16/6/2020,28.8,26.4,31.0,1.6,10.7,1001.0,Rainy
17/6/2020,28.9,27.0,32.4,0.0,13.9,1001.3,Sunny
19/6/2020,29.7,24.4,33.0,2.0,12.5,1005.0,Rainy
20/6/2020,30.3,27.2,33.0,2.8,10.9,1005.7,Rainy
21/6/2020,29.5,27.4,32.6,0.0,12.4,1004.6,Sunny
22/6/2020,29.3,25.6,32.6,0.0,10.5,1003.1,Sunny
23/6/2020,29.2,26.0,32.6,0.0,15.2,1003.8,Windy
24/6/2020,30.1,26.8,33.0,0.0,12.7,1004.7,Sunny
25/6/2020,30.2,26.9,33.4,0.8,10.7,1003.8,Rainy
26/6/2020,29.9,26.0,32.6,1.4,7.2,1003.7,Rainy
27/6/2020,30.3,26.8,33.0,0.0,9.3,1003.9,Sunny
29/6/2020,28.9,27.0,32.0,0.0,10.6,1003.1,Sunny
1/7/2020,28.7,26.0,32.2,1.0,12.4,1003.0,Rainy
2/7/2020,28.9,25.4,31.6,2.6,11.4,1002.7,Rainy
3/7/2020,27.1,26.0,29.0,0.0,9.1,1002.0,Sunny
7/7/2020,28.5,25.0,31.0,0.2,12.9,999.9,Rainy
8/7/2020,28.9,25.8,31.4,0.0,12.6,1003.1,Sunny
9/7/2020,29.1,26.2,31.8,0.0,12.7,1003.5,Sunny
10/7/2020,29.7,26.4,32.0,0.0,13.6,1003.8,Sunny
11/7/2020,29.1,26.8,32.2,1.8,12.2,1003.9,Rainy
12/7/2020,26.6,25.0,28.8,0.4,8.9,1004.6,Rainy
13/7/2020,27.2,23.8,29.8,0.0,9.9,1003.5,Sunny
14/7/2020,26.7,25.0,28.4,0.0,8.6,1003.3,Sunny
15/7/2020,26.3,24.4,27.2,0.0,6.6,1002.0,Sunny
16/7/2020,26.3,24.4,27.0,0.0,10.1,998.9,Sunny
17/7/2020,26.7,24.6,29.6,2.0,11.0,998.5,Rainy
18/7/2020,28.5,25.0,32.0,0.0,10.9,1002.2,Sunny
19/7/2020,29.4,25.8,32.4,0.0,11.1,1005.1,Sunny
20/7/2020,29.6,26.5,32.6,0.0,9.5,1003.6,Sunny
21/7/2020,29.4,26.4,33.0,0.0,10.1,1004.1,Sunny
23/7/2020,28.7,25.4,31.0,0.8,8.5,1004.8,Rainy
24/7/2020,27.8,24.8,29.0,0.0,5.6,1005.6,Sunny
25/7/2020,28.7,25.4,32.0,0.4,9.7,1005.8,Rainy
26/7/2020,28.2,25.2,32.0,0.2,9.9,1006.7,Rainy
27/7/2020,26.9,25.0,29.0,0.0,9.0,1007.6,Sunny
28/7/2020,26.5,25.0,28.0,0.0,9.5,1006.4,Sunny
29/7/2020,27.8,24.6,30.6,0.0,6.8,1004.0,Sunny
30/7/2020,27.3,25.0,30.0,0.0,7.3,1003.8,Sunny
31/7/2020,28.5,25.4,32.0,2.4,7.7,1003.5,Rainy
1/8/2020,28.8,25.6,32.0,2.2,11.0,1003.0,Rainy
3/8/2020,27.9,26.0,31.6,0.2,13.9,999.8,Rainy
7/8/2020,27.9,24.2,30.0,0.0,15.4,1000.9,Windy
8/8/2020,28.2,25.4,30.2,0.0,12.8,1003.9,Sunny
9/8/2020,29.0,25.0,31.0,3.0,14.3,1003.4,Rainy
10/8/2020,28.6,27.0,30.2,0.2,14.1,1003.0,Rainy
11/8/2020,28.1,26.0,29.4,0.0,13.7,1004.9,Sunny
12/8/2020,27.3,25.4,28.8,0.0,16.1,1006.0,Windy
13/8/2020,27.8,26.0,30.0,0.2,16.8,1004.1,Rainy
14/8/2020,26.8,24.8,28.0,0.0,16.3,1002.2,Windy
15/8/2020,27.8,24.6,29.4,1.6,15.1,1001.7,Rainy
16/8/2020,28.1,25.8,29.4,1.0,17.0,1002.8,Rainy
17/8/2020,27.3,25.4,29.0,0.0,14.7,1002.5,Sunny
19/8/2020,27.9,25.0,30.0,0.0,13.7,1003.6,Sunny
20/8/2020,27.4,23.2,28.0,0.0,12.1,1002.5,Sunny
21/8/2020,26.6,24.8,28.0,0.4,13.4,1003.8,Rainy
22/8/2020,27.7,24.8,29.0,0.4,16.3,1004.6,Rainy
23/8/2020,28.2,26.0,30.0,0.0,14.8,1005.1,Sunny
24/8/2020,28.1,25.0,30.8,0.0,15.9,1005.9,Windy
25/8/2020,28.0,24.4,31.0,0.0,13.5,1008.2,Sunny
26/8/2020,28.4,25.7,31.0,0.0,12.1,1008.6,Sunny
27/8/2020,28.2,26.8,30.0,0.0,13.3,1007.3,Sunny
28/8/2020,26.3,25.0,27.4,0.0,10.6,1005.7,Sunny
29/8/2020,26.0,24.2,27.0,0.0,9.7,1005.0,Sunny
30/8/2020,26.5,23.8,28.0,1.4,11.8,1005.3,Rainy
31/8/2020,27.1,24.0,30.0,0.0,12.6,1007.3,Sunny
1/9/2020,27.6,24.2,30.2,0.0,7.8,1008.8,Sunny
2/9/2020,28.6,24.8,31.0,0.0,6.4,1008.1,Sunny
4/9/2020,29.8,25.0,33.6,0.6,7.1,1006.1,Rainy
5/9/2020,30.6,25.4,33.2,0.0,7.7,1005.4,Sunny
6/9/2020,29.8,27.8,32.8,0.0,7.8,1004.5,Sunny
7/9/2020,28.6,25.4,32.0,0.0,9.4,1006.2,Sunny
8/9/2020,30.1,26.0,33.0,0.0,8.6,1006.6,Sunny
9/9/2020,29.9,26.6,33.0,0.0,8.4,1004.9,Sunny
10/9/2020,29.7,26.6,32.8,0.0,9.1,1003.5,Sunny
11/9/2020,28.8,26.0,33.0,0.0,9.3,1002.3,Sunny
12/9/2020,28.0,25.2,32.0,3.0,13.8,1003.9,Rainy
13/9/2020,28.4,25.0,31.0,0.0,12.0,1006.4,Sunny
14/9/2020,27.2,25.4,31.0,0.0,8.0,1006.3,Sunny
15/9/2020,27.8,24.6,31.0,0.0,7.2,1005.9,Sunny
16/9/2020,28.0,25.0,30.8,0.0,5.9,1006.3,Sunny
18/9/2020,26.9,26.0,29.6,0.0,5.6,1005.9,Sunny
19/9/2020,27.8,25.0,30.0,0.0,4.6,1003.4,Sunny
20/9/2020,29.2,25.0,33.0,0.0,7.3,1001.5,Sunny
21/9/2020,27.8,25.0,31.8,0.0,6.1,1000.6,Sunny
22/9/2020,26.8,25.0,28.0,2.0,7.1,1000.8,Rainy
23/9/2020,25.8,24.6,28.0,0.0,10.0,1002.6,Sunny
24/9/2020,27.7,23.8,30.0,0.0,6.5,1006.7,Sunny
25/9/2020,28.3,25.2,30.0,0.0,8.9,1007.7,Sunny
26/9/2020,28.9,25.4,31.6,0.0,10.8,1007.3,Sunny
27/9/2020,28.8,25.0,32.0,3.6,9.1,1008.5,Rainy
28/9/2020,28.6,25.0,31.8,0.2,8.4,1008.9,Rainy
29/9/2020,28.9,24.9,32.4,0.0,6.9,1008.3,Sunny
30/9/2020,29.1,24.4,32.0,1.4,8.8,1007.4,Rainy
1/10/2020,29.3,24.6,32.2,0.0,8.3,1008.0,Sunny
2/10/2020,29.3,25.4,31.6,0.0,7.9,1007.7,Sunny
3/10/2020,28.3,25.0,32.0,0.0,8.4,1007.9,Sunny
4/10/2020,27.8,22.6,29.0,0.0,7.7,1009.5,Sunny
5/10/2020,28.6,25.0,31.0,0.0,7.7,1008.8,Sunny
6/10/2020,29.3,24.4,32.0,0.0,6.4,1008.1,Sunny
7/10/2020,30.3,25.8,33.2,0.0,7.3,1008.6,Sunny
8/10/2020,30.3,26.6,32.2,0.0,6.2,1007.9,Sunny
9/10/2020,31.4,27.0,35.0,0.0,6.8,1007.0,Sunny
10/10/2020,29.6,26.6,35.0,0.0,6.5,1006.5,Sunny
11/10/2020,29.2,25.6,31.4,1.8,6.0,1005.5,Rainy
12/10/2020,29.4,27.0,31.8,0.0,5.5,1003.3,Sunny
13/10/2020,29.3,26.4,32.6,0.0,6.4,1002.7,Sunny
14/10/2020,28.3,26.0,33.0,0.0,7.4,1002.8,Sunny
15/10/2020,28.1,24.5,31.0,0.0,8.6,1001.0,Sunny
17/10/2020,29.0,25.6,32.8,0.0,13.5,1005.0,Sunny
18/10/2020,28.8,25.0,32.0,0.0,10.5,1007.4,Sunny
19/10/2020,28.9,26.2,31.5,0.0,7.0,1007.8,Sunny
20/10/2020,29.9,26.0,32.0,0.0,6.8,1007.0,Sunny
22/10/2020,28.7,26.0,33.0,0.2,7.8,1006.4,Rainy
23/10/2020,29.7,24.2,32.4,3.4,7.5,1006.4,Rainy
24/10/2020,29.3,26.5,32.4,2.8,7.7,1008.1,Rainy
25/10/2020,29.6,25.6,32.6,0.0,7.1,1009.9,Sunny
26/10/2020,30.0,24.8,34.0,0.4,5.8,1010.9,Rainy
27/10/2020,30.3,22.2,35.0,0.0,6.0,1010.0,Sunny
28/10/2020,29.8,23.2,33.8,0.0,7.7,1010.4,Sunny
29/10/2020,29.4,23.0,33.0,0.0,8.1,1010.8,Sunny
30/10/2020,29.8,23.0,35.0,0.0,6.9,1010.8,Sunny
31/10/2020,29.4,21.0,35.0,0.0,7.5,1010.9,Sunny
1/11/2020,29.4,21.0,33.4,0.0,5.7,1011.5,Sunny
3/11/2020,30.0,23.2,34.0,0.0,7.0,1011.8,Sunny
4/11/2020,30.2,23.6,35.0,0.0,5.4,1011.4,Sunny
5/11/2020,29.7,22.2,35.0,0.0,7.4,1012.1,Sunny
